sample_id,generator,target_risk_level,generator_target_cell,source_path,feature_01_weather_cloudiness,feature_02_weather_precipitation,feature_03_weather_precipitation_deposits,feature_04_weather_wind_intensity,feature_05_weather_fog_density,feature_06_weather_fog_distance,feature_07_weather_sun_altitude_angle,feature_08_weather_wetness,feature_09_lead_vehicle_initial_distance_m,feature_10_lead_vehicle_brake_trigger_seconds,feature_11_lead_vehicle_brake_intensity,feature_12_pedestrian_forward_distance_m,feature_13_pedestrian_roadside_offset_m,feature_14_pedestrian_trigger_seconds,feature_15_pedestrian_speed_mps,predicted_risk_mean,predicted_risk_std,predicted_risk_min,predicted_risk_max,robust_predicted_risk_score,bootstrap_top_k_frequency,nearest_observed_distance,nearest_collision_distance,nearest_non_collision_distance,collision_distance_margin,collision_affinity,collision_boundary_balance,collision_boundary_score,stable_high_score_base,high_uncertainty_base,collision_boundary_base
cvae_critical_20260816_0068,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9405999999999999,0.9205,0.9198625,0.7849052631578948,0.9412705882352941,0.04078947368421053,0.19735999999999998,0.9149428571428573,0.11697058823529413,0.1001388888888889,0.94,0.23685185185185184,0.07325000000000004,0.11228070175438594,0.8144999999999999,55.04462563450858,2.4043894946805495,48.98513327645499,60.68089308950617,53.842430887168305,0.02,0.012985907659750155,0.06405956220756058,0.012985907659750155,-0.051073654547810425,0.5457564664228938,0.16127206494831942,0.2966736798216489,0.6421549479166666,0.35074869791666663,0.3284505208333333
cvae_critical_20260816_0069,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9331846153846153,0.9041750000000001,0.8857250000000001,0.871178947368421,0.9249294117647059,0.04492982456140351,0.2832,0.9063,0.10564705882352943,0.08555555555555557,0.96,0.3613703703703704,0.33299999999999996,0.13859649122807013,0.7131666666666666,53.29575230661535,3.0651231912001147,48.83725055483416,61.567411687830706,51.76319071101529,0.0,0.04748144725516382,0.08640970772957046,0.04748144725516382,-0.038928260474406645,0.44181328512315293,0.24888734088750433,0.331604785404364,0.43662109374999997,0.5196940104166666,0.434375
cvae_critical_20260816_0070,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9533692307692306,0.9257625,0.922525,0.8303684210526316,0.9273411764705882,0.0375438596491228,0.11503999999999998,0.9079285714285715,0.11091176470588238,0.13999999999999999,0.9355555555555555,0.13918518518518516,0.32699999999999996,0.14456140350877195,0.8241666666666667,56.83318055264468,4.097442425707483,48.371707600088165,65.62588010670191,54.784459339790935,0.18,0.05292502157228421,0.07347428068428323,0.05292502157228421,-0.02054925911199902,0.49928220867379525,0.4799156650205925,0.4895031697636234,0.8193033854166666,0.8087565104166666,0.7679036458333334
cvae_critical_20260816_0071,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.934123076923077,0.9260375,0.90405,0.8336315789473684,0.9309529411764705,0.04333333333333333,0.10095999999999997,0.9071,0.11882352941176468,0.10583333333333333,0.9422222222222222,0.2865555555555555,0.2297499999999999,0.11789473684210525,0.8261666666666666,53.30844870504728,2.37079301823448,48.75988082495588,59.31229095899472,52.12305219593004,0.02,0.01730382155319693,0.07223616011339636,0.01730382155319693,-0.054932338560199426,0.5051603822860391,0.14050415367390745,0.2664153373638377,0.5291341145833333,0.30810546875,0.2677083333333333
cvae_critical_20260816_0072,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9043538461538462,0.9120625,0.8787625,0.8762000000000001,0.9297294117647059,0.035122807017543854,0.14031999999999997,0.9022,0.11394117647058825,0.06791666666666671,0.9666666666666667,0.4758518518518518,0.4225000000000001,0.12228070175438593,0.7643333333333334,52.62055536206426,2.3067762889012062,49.14124544240027,59.03213292504409,51.46716721761366,0.0,0.042938015527477245,0.06995431510000359,0.042938015527477245,-0.027016299572526346,0.5161757066190342,0.3809119536467913,0.44341571559121506,0.4193033854166666,0.2828776041666667,0.5513020833333333
cvae_critical_20260816_0073,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9675076923076924,0.9147125,0.928225,0.7423052631578948,0.9359764705882354,0.03807017543859649,0.39427999999999996,0.9250428571428572,0.12467647058823532,0.15750000000000006,0.9355555555555555,0.12248148148148143,0.1007499999999999,0.1694736842105263,0.7386666666666667,57.74230166974346,4.6777092280053285,48.796735177248685,66.19690212698404,55.4034470557408,0.4,0.04738930769917368,0.04738930769917368,0.07115750403552026,0.02376819633634658,0.6389101847253604,0.4277805442660609,0.5227937897096179,0.90087890625,0.9171549479166666,0.8366536458333332
cvae_critical_20260816_0074,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9498769230769232,0.9113,0.9148875000000001,0.7786105263157895,0.9415411764705883,0.035789473684210524,0.28724,0.9170285714285713,0.1171764705882353,0.10500000000000002,0.9488888888888889,0.21670370370370368,0.07925000000000004,0.1412280701754386,0.7696666666666667,55.62539120894979,3.2961243366603554,49.0242035462963,63.411456777777786,53.977329040619615,0.06,0.0351676347607581,0.04709275998433289,0.0351676347607581,-0.011925125223574792,0.6407038136035055,0.6530913820194537,0.6468679456360841,0.7023763020833333,0.6280924479166666,0.8666666666666667
cvae_critical_20260816_0075,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9294307692307692,0.9201124999999999,0.897725,0.8261578947368421,0.935035294117647,0.04182456140350878,0.12591999999999998,0.904557142857143,0.11544117647058826,0.09222222222222225,0.9533333333333333,0.3377777777777778,0.1957500000000001,0.11087719298245612,0.8158333333333333,52.6799103409756,1.96343097564944,49.073404820105786,57.37335549206347,51.69819485315088,0.02,0.0254875145539392,0.08156573877731219,0.0254875145539392,-0.05607822422337298,0.46251522294270575,0.13486833765614373,0.24975720061480397,0.5040690104166666,0.208984375,0.208203125
cvae_critical_20260816_0076,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9644307692307693,0.9185000000000001,0.925975,0.8306631578947368,0.912035294117647,0.04312280701754386,0.27512000000000003,0.9082142857142858,0.11320588235294118,0.17277777777777775,0.9222222222222222,0.0881851851851852,0.36424999999999996,0.15596491228070175,0.7686666666666667,56.40929007616399,4.623015114247288,47.44212946340389,66.34289797707231,54.09778251904035,0.08,0.06686285402371164,0.0878583547258544,0.06686285402371164,-0.02099550070214276,0.435804035063885,0.4723252885461315,0.45369732929687595,0.7274088541666666,0.8834635416666666,0.7405598958333333
cvae_critical_20260816_0077,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9319538461538461,0.9131625,0.8960874999999999,0.866021052631579,0.9282705882352942,0.03833333333333332,0.17615999999999998,0.9030285714285715,0.10744117647058825,0.09180555555555556,0.9577777777777777,0.30355555555555563,0.3607499999999999,0.13614035087719298,0.7695,52.04874535805593,3.0397481812348635,48.14051703439156,60.50745685273363,50.5288712674385,0.0,0.023519540362146457,0.06192210527222508,0.023519540362146457,-0.038402564910078624,0.5568963511428356,0.25360587791887046,0.37580871203498517,0.38466796875,0.48974609375,0.4942057291666666
cvae_critical_20260816_0078,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9079846153846155,0.9070499999999999,0.8724000000000001,0.8911894736842105,0.9240235294117647,0.04073684210526316,0.20323999999999998,0.9001714285714286,0.11,0.06375000000000001,0.9666666666666667,0.5148518518518519,0.3892500000000001,0.12350877192982455,0.7245,52.51090929988693,2.469486809145933,48.164738245310325,60.511334813932976,51.276165895313966,0.0,0.05661505284251736,0.08646534139115876,0.05661505284251736,-0.0298502885486414,0.44158098388756917,0.34423373254997686,0.3898808411639499,0.41110026041666664,0.3229166666666667,0.4729817708333333
cvae_critical_20260816_0079,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9381692307692306,0.8967750000000001,0.9042625,0.892778947368421,0.9258705882352941,0.0518421052631579,0.30704,0.9054,0.10491176470588236,0.10041666666666671,0.9422222222222222,0.22788888888888884,0.44300000000000006,0.14578947368421047,0.7268333333333333,54.04793607689752,3.6590681446944977,47.75715958437563,62.83064104320984,52.21840200455027,0.04,0.046736480862925256,0.08495653806832346,0.046736480862925256,-0.0382200572053982,0.44792454648139696,0.2552648640724089,0.33814109255201324,0.5639973958333333,0.6741536458333334,0.49029947916666666
cvae_critical_20260816_0080,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9260307692307691,0.9053125,0.9028,0.8919894736842106,0.9273882352941177,0.03896491228070176,0.20588,0.8996,0.1063823529411765,0.09638888888888894,0.951111111111111,0.2576666666666667,0.4630000000000001,0.13877192982456144,0.7591666666666667,52.9771818252605,3.4237498834710762,47.71009226691531,62.371008933862456,51.265306883524964,0.0,0.02052191482149248,0.06393951673736752,0.02052191482149248,-0.043417601915875036,0.5463761648896762,0.21200581129014895,0.3403452983471874,0.41018880208333336,0.60546875,0.47233072916666663
cvae_critical_20260816_0081,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9280615384615384,0.9168499999999999,0.8965500000000001,0.8116210526315789,0.9285176470588236,0.04140350877192983,0.16734000000000002,0.9082571428571429,0.11670588235294117,0.0901388888888889,0.9488888888888889,0.3161111111111111,0.18175000000000008,0.11245614035087716,0.7991666666666667,53.160748309873334,2.4306109154489866,48.64458228262786,59.1242483783069,51.945442852148844,0.0,0.0335702308068238,0.07790222256077911,0.0335702308068238,-0.04433199175395531,0.47881402071356666,0.2051919952719881,0.3134466529960398,0.44573567708333334,0.3232421875,0.346484375
cvae_critical_20260816_0082,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9296615384615384,0.922475,0.9023875,0.8352526315789474,0.9394352941176471,0.03347368421052632,0.07780000000000001,0.9103571428571428,0.11052941176470586,0.09680555555555556,0.9577777777777777,0.28092592592592597,0.34325000000000006,0.12508771929824558,0.8415,53.007002697050645,2.415738249539562,48.55769218650793,60.21195987301592,51.799133572280866,0.06,0.020686521265229293,0.054522076573257784,0.020686521265229293,-0.033835555308028495,0.5972493955833003,0.2985516179957318,0.4222674192953645,0.5611002604166666,0.31656901041666663,0.5279947916666666
cvae_critical_20260816_0083,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.935123076923077,0.9093500000000001,0.8888875,0.8560842105263158,0.9265647058823528,0.0428421052631579,0.24450000000000002,0.9040285714285714,0.10811764705882354,0.08861111111111115,0.96,0.34174074074074073,0.2909999999999999,0.13912280701754384,0.7351666666666666,52.98098327765112,3.2687212979187175,47.37765215580419,61.30992516931218,51.34662262869176,0.0,0.047755105390750334,0.08240828797148614,0.047755105390750334,-0.034653182580735804,0.4588459317575847,0.28995687606170667,0.3647540718978368,0.41474609375,0.5691731770833334,0.4973307291666667
cvae_critical_20260816_0084,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9526923076923076,0.9214375,0.93345,0.776778947368421,0.9481882352941177,0.03968421052631578,0.21712000000000004,0.9198571428571428,0.11864705882352938,0.1116666666666667,0.931111111111111,0.1901111111111111,0.05174999999999996,0.12315789473684205,0.8086666666666668,55.031865501560034,2.7533601117565896,48.29297685405643,62.143089567460315,53.65518544568174,0.0,0.02226286493801669,0.06078666097342292,0.02226286493801669,-0.03852379603540623,0.5629061843442451,0.2525098568257344,0.3770137398226831,0.5537434895833333,0.45833333333333337,0.4951822916666666
cvae_critical_20260816_0085,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9431384615384616,0.9110375,0.8967,0.8250105263157895,0.9276941176470588,0.04217543859649123,0.26786,0.9079857142857143,0.11191176470588235,0.10138888888888889,0.9533333333333333,0.27455555555555555,0.21199999999999997,0.1424561403508772,0.7433333333333333,53.32989035999439,2.9239971740028436,48.70265088051145,60.991217273368555,51.86789177299296,0.0,0.04643750713031139,0.06146941900401177,0.04643750713031139,-0.015031911873700378,0.5592846605871054,0.5844806589238323,0.5717438822986594,0.44163411458333335,0.48063151041666663,0.7663411458333333
cvae_critical_20260816_0086,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9502,0.9114625000000001,0.9119375,0.7737157894736842,0.9374235294117647,0.03650877192982457,0.3306,0.9197142857142856,0.11932352941176466,0.10500000000000002,0.9488888888888889,0.21744444444444438,0.08499999999999996,0.14561403508771928,0.7533333333333333,55.45826821171877,3.263414711939909,48.91704138227514,62.61244772222223,53.82656085574881,0.06,0.04202868367888702,0.04202868367888702,0.0467216012147066,0.004692917535819581,0.6721221935995313,0.8456416068223324,0.7539061558154692,0.69052734375,0.6136067708333334,0.885546875
cvae_critical_20260816_0087,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9529999999999998,0.8925625,0.896325,0.8497684210526315,0.9248705882352942,0.053859649122807024,0.39781999999999995,0.9145285714285714,0.11038235294117647,0.11097222222222228,0.9466666666666667,0.2273333333333334,0.34375,0.16649122807017544,0.6845,54.24487754375579,3.5574205832390455,48.408263221781326,62.456822780423344,52.466167252136266,0.0,0.0706119615335442,0.07924322293907748,0.0706119615335442,-0.008631261405533289,0.4727823838811145,0.7346498343654764,0.5893466721796059,0.47626953125,0.6559244791666666,0.8325520833333333
cvae_critical_20260816_0088,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9583538461538462,0.9151374999999999,0.9217124999999999,0.8220736842105263,0.9296000000000001,0.04114035087719298,0.21002,0.9083714285714285,0.10817647058823532,0.12986111111111112,0.9444444444444444,0.15377777777777782,0.26075000000000004,0.15122807017543857,0.7778333333333333,57.223295534902974,4.515109380520082,48.429559748236336,66.640539191358,54.96574084464293,0.24,0.04780330685275389,0.0738196036065973,0.04780330685275389,-0.026016296753843406,0.49765496676526755,0.39476650220276605,0.4432352767253058,0.8552408854166667,0.8876953125,0.7248046875
cvae_critical_20260816_0089,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9303076923076923,0.909,0.8852375,0.8525789473684211,0.9219764705882353,0.04173684210526315,0.22909999999999997,0.9034285714285714,0.11176470588235296,0.0904166666666667,0.9555555555555555,0.3515925925925925,0.27049999999999996,0.1308771929824561,0.7448333333333333,52.64975182131554,3.1167227576124557,47.487583674322714,61.15891979894181,51.091390442509315,0.0,0.047402964927545845,0.08207999989730438,0.047402964927545845,-0.03467703496975854,0.46027214798878935,0.2897098937350816,0.36516488752760706,0.4047200520833333,0.5216471354166666,0.48470052083333326
cvae_critical_20260816_0090,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9429076923076923,0.903125,0.8885875000000001,0.8418105263157895,0.9233882352941176,0.046526315789473686,0.31684,0.906,0.11264705882352942,0.1016666666666667,0.9533333333333333,0.31025925925925923,0.24550000000000005,0.1575438596491228,0.7038333333333333,53.23584864023727,3.2588669036848708,48.62995414770722,61.615708706349224,51.606415188394834,0.0,0.05991909678048338,0.06822495693950605,0.05991909678048338,-0.008305860159022668,0.5246836903398648,0.7432402081134385,0.6244725896321857,0.42568359375,0.5691731770833334,0.8328776041666667
cvae_critical_20260816_0091,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9665538461538461,0.9110625000000001,0.9255875,0.8208315789473685,0.9145882352941176,0.04633333333333333,0.32956,0.9106571428571428,0.11567647058823528,0.16763888888888887,0.9244444444444444,0.095962962962963,0.3320000000000001,0.16684210526315787,0.7428333333333333,57.059092062253484,4.680888878069751,47.588860288800724,66.65669245590828,54.71864762321861,0.2,0.06897349570476513,0.07785015328480442,0.06897349570476513,-0.00887665758003929,0.4790497668548233,0.7282372744688865,0.590645322125988,0.8197591145833333,0.9083658854166666,0.9091145833333333
cvae_critical_20260816_0092,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9276,0.91265,0.8978375,0.8648842105263158,0.9339764705882354,0.03575438596491229,0.14869999999999997,0.9028571428571429,0.10573529411764708,0.08680555555555555,0.9622222222222222,0.3245555555555556,0.3867499999999999,0.13421052631578945,0.7828333333333334,52.175043449519784,2.526899860839299,48.200841957671955,58.37965913227513,50.91159351910014,0.0,0.017395682663224766,0.05620710619347642,0.017395682663224766,-0.03881142353025166,0.587811000581644,0.2499283998419349,0.3832892677663398,0.39560546874999997,0.3388671875,0.46757812499999996
cvae_critical_20260816_0093,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9261230769230768,0.9150750000000001,0.8879374999999999,0.8585473684210526,0.928870588235294,0.039964912280701745,0.16921999999999998,0.9026285714285714,0.11049999999999999,0.08263888888888891,0.96,0.37522222222222223,0.31099999999999994,0.12807017543859645,0.7698333333333333,52.378826540838546,2.4084411682766533,49.197036798941745,58.3787941472663,51.17460595670022,0.0,0.03486257322030138,0.06879112324080074,0.03486257322030138,-0.033928550020499354,0.5218829736172013,0.2975613743615175,0.3940713322298515,0.40745442708333335,0.3030598958333333,0.47428385416666663
cvae_critical_20260816_0094,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9266153846153847,0.9051750000000001,0.8957375000000001,0.8828736842105264,0.9325058823529412,0.03764912280701754,0.18256,0.9013571428571429,0.10358823529411765,0.08180555555555555,0.9622222222222222,0.33592592592592596,0.405,0.1424561403508772,0.7573333333333333,53.1522173206838,3.29008504180339,48.17916963051148,62.21186064814815,51.507174799782106,0.02,0.014320831124764382,0.061410445410829774,0.014320831124764382,-0.047089614286065395,0.559596550168191,0.18594055102318585,0.32257044329719253,0.49358723958333334,0.5787760416666666,0.4328125
cvae_critical_20260816_0095,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9231384615384616,0.9253500000000001,0.8982125,0.8132,0.9408705882352941,0.04178947368421052,0.10018,0.9057142857142858,0.11729411764705881,0.08222222222222224,0.9577777777777777,0.37244444444444447,0.15674999999999994,0.09526315789473683,0.84,53.67966222680934,1.8186627188352384,50.43105356481482,58.4635463919753,52.77033086739172,0.04,0.03523770003813763,0.0904833575541989,0.03523770003813763,-0.05524565751606127,0.4251225189231509,0.13894016703395887,0.2430361985159411,0.5995442708333333,0.20263671875,0.1962890625
cvae_critical_20260816_0096,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9122000000000001,0.9073375,0.879975,0.8925052631578947,0.9266941176470589,0.044210526315789464,0.22454000000000002,0.9038571428571428,0.1092941176470588,0.06486111111111112,0.9644444444444444,0.4860370370370371,0.4285000000000001,0.12719298245614033,0.7156666666666666,52.979281462788194,2.817889731277094,48.18467956012514,60.66337562874781,51.57033659714965,0.0,0.04982731945199484,0.08387592230238326,0.04982731945199484,-0.034048602850388424,0.45252378175786917,0.2962878608625382,0.36616567737359706,0.42386067708333336,0.43912760416666663,0.4658203125
cvae_critical_20260816_0097,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9576615384615386,0.8971375,0.908075,0.8464315789473684,0.9284117647058824,0.048491228070175446,0.37438000000000005,0.9143571428571428,0.10444117647058825,0.12305555555555557,0.9488888888888889,0.17574074074074078,0.33624999999999994,0.16105263157894736,0.709,56.197682897764935,4.5247677421001855,48.382654454585555,65.74248904497351,53.935299026714844,0.16,0.06616385093297864,0.07518442568921169,0.06616385093297864,-0.009020574756233052,0.4912753438090464,0.7245025794827136,0.5965989053173926,0.7544596354166666,0.86474609375,0.9026692708333334
cvae_critical_20260816_0098,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9376923076923077,0.9037875,0.879575,0.8455263157894737,0.9231058823529411,0.044666666666666674,0.32352000000000003,0.9094428571428571,0.11091176470588238,0.09000000000000001,0.9577777777777777,0.3611481481481482,0.2517499999999999,0.14614035087719296,0.6996666666666668,53.5972177109716,3.0697871161447137,49.24154455218864,61.65613083597885,52.062324152899244,0.0,0.05728708397433509,0.07556043892386835,0.05728708397433509,-0.018273354949533263,0.4895321496700662,0.5205675041203968,0.5048113799632877,0.45166015625,0.5281575520833334,0.7021484375000001
cvae_critical_20260816_0099,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9503538461538461,0.9161875,0.9124125,0.7925052631578947,0.932329411764706,0.041701754385964906,0.2595,0.9132428571428572,0.11564705882352942,0.1131944444444445,0.9466666666666667,0.20592592592592587,0.1459999999999999,0.14140350877192978,0.7681666666666667,56.00455624699696,3.5596439796223094,48.76372921119928,64.03882602469135,54.22473425718581,0.04,0.02994129670739899,0.051974164423276674,0.02994129670739899,-0.022032867715877685,0.611809694408991,0.4551408088491232,0.5276926749302505,0.7020833333333333,0.693359375,0.7767578125
cvae_critical_20260816_0100,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9568615384615384,0.8770749999999999,0.8659000000000001,0.8392315789473684,0.9309058823529411,0.06663157894736842,0.54042,0.9330857142857143,0.10935294117647058,0.1116666666666667,0.9444444444444444,0.33848148148148144,0.27875000000000005,0.196140350877193,0.6041666666666666,54.56601552917907,3.0343649554440164,48.343053066137585,62.00609480555549,53.04883305145706,0.02,0.09633840587741027,0.09633840587741027,0.10623341749956673,0.00989501162215646,0.40223123377375825,0.702218846854061,0.5314643479569394,0.5861002604166665,0.5315755208333334,0.7349609375
cvae_critical_20260816_0101,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9320615384615385,0.9053125,0.8860875,0.8746105263157894,0.9202470588235294,0.04510526315789473,0.27334,0.9052000000000001,0.10844117647058822,0.08902777777777778,0.9555555555555555,0.33851851851851855,0.3474999999999999,0.13912280701754384,0.7191666666666667,52.68845813488214,3.2637149285062876,47.2468064521005,61.57522705820108,51.056600670628995,0.0,0.041706755779063465,0.08193538082302244,0.041706755779063465,-0.04022862504395898,0.4609018375332801,0.23758926204242126,0.3309158918116928,0.40289713541666666,0.5611979166666666,0.4411458333333333
cvae_critical_20260816_0102,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9378769230769232,0.92505,0.9177,0.7928842105263157,0.940635294117647,0.04312280701754386,0.14342,0.9128428571428572,0.11491176470588235,0.1001388888888889,0.9422222222222222,0.24448148148148144,0.09375,0.10175438596491225,0.836,55.33387222083129,2.6226800894687634,48.97453815740739,61.57526120590827,54.02253217609691,0.0,0.011623166031664104,0.07619246200912722,0.011623166031664104,-0.06456929597746311,0.48661602086898204,0.09957848690473625,0.2201283422500083,0.58291015625,0.42464192708333337,0.23541666666666666
cvae_critical_20260816_0103,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9171846153846155,0.9190125,0.9015875,0.7976631578947369,0.9394352941176471,0.04057894736842105,0.14393999999999998,0.907457142857143,0.12100000000000002,0.07722222222222223,0.951111111111111,0.37288888888888894,0.08775,0.09140350877192985,0.8276666666666667,53.18721167058362,1.5785300002025235,50.263501583333344,56.4702472082733,52.39794667048236,0.0,0.04273241660578185,0.0876151571779132,0.04273241660578185,-0.04488274057213135,0.43680712314594605,0.2011940762554454,0.29645067995055635,0.47216796875,0.16471354166666666,0.27376302083333337
cvae_critical_20260816_0104,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9127692307692308,0.9214499999999999,0.8874875,0.8418736842105262,0.9407058823529411,0.034105263157894736,0.07317999999999998,0.9087571428571428,0.11611764705882355,0.07833333333333334,0.9644444444444444,0.4165925925925926,0.3234999999999999,0.11192982456140353,0.8365,53.78504264605899,2.151154090663063,49.480817002645466,60.02597385626105,52.709465600727455,0.16,0.028569432908093814,0.06247497355721155,0.028569432908093814,-0.03390554064911774,0.5539933251282758,0.29780608082219506,0.40618047830749804,0.6728841145833333,0.26969401041666663,0.4912109374999999
cvae_critical_20260816_0105,cvae,critical,cvae__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_critical.jsonl,0.9588307692307692,0.8983125,0.8981375,0.8025368421052631,0.9246235294117647,0.045719298245614035,0.44448,0.9183857142857144,0.11823529411764705,0.13499999999999998,0.9444444444444444,0.19759259259259263,0.2064999999999999,0.1808771929824561,0.6793333333333332,56.420977638667615,4.516161702683756,48.77685277998237,65.9584486349206,54.162896787325735,0.14,0.05699318159725023,0.05699318159725023,0.08302015053419122,0.026026968936940988,0.583459103909209,0.3946160161045834,0.4798357084926071,0.76474609375,0.8688151041666666,0.7681640624999999
